support_case_id,interaction_requested_event_id,request_created,response_created,interaction_option
385895033,2757685752,2024-06-01T20:35:55Z,null,null
385417492,2753569746,2024-06-01T01:31:26Z,2024-06-01T01:32:54Z,good
385422681,2753609954,2024-06-01T01:57:36Z,2024-06-01T01:57:51Z,good
385490046,2754249759,2024-06-01T07:49:51Z,null,null
385887444,2757621813,2024-06-01T20:20:56Z,2024-06-01T20:21:27Z,bad
385874603,2757515278,2024-06-01T19:57:37Z,2024-06-01T19:57:45Z,bad
385742715,2756410741,2024-06-01T16:18:20Z,2024-06-01T16:26:24Z,bad
385810007,2756970087,2024-06-01T18:08:16Z,2024-06-01T18:08:22Z,good
385485957,2754163492,2024-06-01T07:18:54Z,null,null
385881898,2757575786,2024-06-01T20:10:38Z,2024-06-01T20:10:51Z,bad
385777108,2756681749,2024-06-01T17:11:47Z,2024-06-01T17:11:52Z,good
385599019,2755154266,2024-06-01T11:51:52Z,2024-06-01T11:52:01Z,no
385890998,2757696203,2024-06-01T20:38:33Z,2024-06-01T20:39:35Z,good
385789627,2756808694,2024-06-01T17:36:39Z,null,null
385858665,2757381931,2024-06-01T19:30:28Z,null,null
385918280,2758030242,2024-06-01T22:14:08Z,null,null
385444840,2756021132,2024-06-01T14:59:08Z,null,null
385540853,2754921401,2024-06-01T10:58:16Z,2024-06-01T11:17:43Z,good
385640606,2755635758,2024-06-01T13:37:31Z,2024-06-01T13:37:34Z,bad
385456084,2753896549,2024-06-01T05:16:35Z,2024-06-01T05:16:55Z,bad
385606225,2755214873,2024-06-01T12:05:53Z,2024-06-01T12:07:50Z,bad
385543422,2754674551,2024-06-01T09:56:32Z,2024-06-01T09:56:47Z,good
385581242,2755017457,2024-06-01T11:20:15Z,2024-06-01T13:38:18Z,good
385855618,2757367515,2024-06-01T19:27:28Z,2024-06-01T19:27:36Z,good
385856597,2757556264,2024-06-01T20:06:22Z,null,null
385753550,2757080691,2024-06-01T18:30:14Z,2024-06-01T18:30:18Z,good
385429894,2753677102,2024-06-01T02:44:24Z,null,null
385892583,2757677192,2024-06-01T20:33:51Z,2024-06-01T20:33:53Z,good
385697616,2756011049,2024-06-01T14:56:58Z,2024-06-01T14:59:40Z,good
385740276,2756370486,2024-06-01T16:10:45Z,2024-06-01T16:10:57Z,bad
385596046,2755124850,2024-06-01T11:45:24Z,2024-06-01T11:45:34Z,bad
385761449,2756557451,2024-06-01T16:46:45Z,2024-06-01T16:47:00Z,good
385859550,2757391877,2024-06-01T19:32:22Z,2024-06-01T19:32:37Z,bad
385883284,2757587169,2024-06-01T20:13:05Z,null,null
385696337,2755996845,2024-06-01T14:54:01Z,2024-06-01T14:54:15Z,bad
385743574,2756400185,2024-06-01T16:16:25Z,2024-06-01T16:16:33Z,good
385760088,2756670771,2024-06-01T17:09:28Z,null,null
385933013,2758101168,2024-06-01T22:38:11Z,2024-06-01T22:44:12Z,good
385617702,2755317075,2024-06-01T12:28:26Z,2024-06-01T12:28:46Z,good
385696872,2756032630,2024-06-01T15:01:34Z,2024-06-01T15:02:16Z,bad
385561081,2754834430,2024-06-01T10:36:55Z,2024-06-01T10:37:14Z,good
385595810,2755126767,2024-06-01T11:45:51Z,2024-06-01T11:46:27Z,good
385807289,2757731600,2024-06-01T20:47:18Z,2024-06-01T20:47:59Z,good
385739467,2756368156,2024-06-01T16:10:18Z,null,null
385823088,2757078330,2024-06-01T18:29:46Z,2024-06-01T18:29:59Z,no
385539423,2754802839,2024-06-01T10:29:15Z,null,null
385890998,2757665258,2024-06-01T20:31:02Z,2024-06-01T20:31:41Z,bad
385500590,2754282261,2024-06-01T08:00:37Z,2024-06-01T08:00:42Z,bad
385963498,2758279431,2024-06-01T23:46:17Z,2024-06-01T23:46:29Z,good
385883801,2757589947,2024-06-01T20:13:39Z,2024-06-01T20:13:42Z,yes
385904842,2757769644,2024-06-01T20:56:53Z,2024-06-01T20:57:17Z,good
385626704,2755393512,2024-06-01T12:45:13Z,2024-06-01T12:49:11Z,bad
385905761,2757963452,2024-06-01T21:53:13Z,2024-06-01T21:53:17Z,good
385584691,2755026289,2024-06-01T11:22:23Z,2024-06-01T11:22:33Z,bad
385843056,2757253703,2024-06-01T19:04:19Z,2024-06-01T19:05:04Z,good
385584028,2755018544,2024-06-01T11:20:33Z,2024-06-01T11:20:47Z,bad
385479706,2754100507,2024-06-01T06:54:44Z,2024-06-01T06:54:47Z,good
385794259,2756830352,2024-06-01T17:40:53Z,null,null
385561840,2754824055,2024-06-01T10:34:18Z,2024-06-01T10:34:31Z,yes
385570825,2755258007,2024-06-01T12:15:29Z,null,null
385459235,2753922662,2024-06-01T05:30:57Z,null,null
385858806,2758121033,2024-06-01T22:45:16Z,null,null
385633956,2755455858,2024-06-01T12:59:13Z,2024-06-01T12:59:21Z,yes
385710306,2756115464,2024-06-01T15:19:02Z,2024-06-01T15:49:08Z,bad
385676446,2755838857,2024-06-01T14:20:50Z,2024-06-01T14:21:07Z,bad
385921681,2757910397,2024-06-01T21:37:22Z,2024-06-01T21:37:33Z,good
385638360,2755493471,2024-06-01T13:06:59Z,null,null
385740585,2756373900,2024-06-01T16:11:27Z,null,null
385597745,2755146810,2024-06-01T11:50:20Z,2024-06-01T11:50:31Z,bad
385485957,2754159478,2024-06-01T07:17:26Z,2024-06-01T07:17:44Z,bad
385491220,2754205756,2024-06-01T07:35:03Z,2024-06-01T07:35:16Z,good
385897349,2757838257,2024-06-01T21:15:47Z,2024-06-01T21:16:21Z,bad
385628184,2756559066,2024-06-01T16:47:08Z,2024-06-01T16:48:35Z,bad
385769741,2756954602,2024-06-01T18:05:16Z,null,null
385610449,2755267342,2024-06-01T12:17:31Z,2024-06-01T12:18:49Z,bad
385784780,2756750583,2024-06-01T17:25:21Z,2024-06-01T17:25:43Z,no
385610449,2755251345,2024-06-01T12:14:03Z,2024-06-01T12:14:14Z,no
385845305,2757266930,2024-06-01T19:06:58Z,2024-06-01T19:07:01Z,good
385480772,2754110529,2024-06-01T06:58:52Z,2024-06-01T06:58:56Z,good
385670092,2756331838,2024-06-01T16:03:07Z,null,null
385614665,2755356152,2024-06-01T12:36:59Z,2024-06-01T13:25:30Z,bad
385608682,2755252996,2024-06-01T12:14:26Z,2024-06-01T12:14:56Z,good
385792595,2756818057,2024-06-01T17:38:31Z,2024-06-01T17:38:45Z,bad
385643415,2755869144,2024-06-01T14:27:20Z,2024-06-01T14:27:27Z,good
385648933,2755600724,2024-06-01T13:29:58Z,2024-06-01T13:30:12Z,good
385415109,2753721813,2024-06-01T03:17:51Z,null,null
385808230,2756960313,2024-06-01T18:06:22Z,null,null
385761561,2756733514,2024-06-01T17:21:58Z,2024-06-01T18:33:43Z,good
385576115,2755018348,2024-06-01T11:20:29Z,2024-06-01T11:20:36Z,good
385488535,2754311060,2024-06-01T08:10:29Z,null,null
385768203,2756624444,2024-06-01T17:00:06Z,2024-06-01T17:00:18Z,bad
385813610,2757190039,2024-06-01T18:51:40Z,2024-06-01T18:51:41Z,good
385868784,2757476415,2024-06-01T19:49:32Z,2024-06-01T19:49:50Z,bad
385499673,2754278079,2024-06-01T07:59:18Z,2024-06-01T07:59:32Z,good
385713237,2756159228,2024-06-01T15:28:16Z,2024-06-01T15:29:07Z,bad
385446743,2753839116,2024-06-01T04:40:43Z,2024-06-01T04:47:08Z,bad
385569464,2754891211,2024-06-01T10:50:59Z,null,null
385860589,2757397371,2024-06-01T19:33:26Z,2024-06-01T19:33:31Z,good
385557287,2755234398,2024-06-01T12:10:21Z,null,null
385526240,2754613852,2024-06-01T09:39:33Z,2024-06-01T09:40:02Z,bad
385419654,2753583109,2024-06-01T01:39:58Z,2024-06-01T01:40:03Z,good
385866344,2757445096,2024-06-01T19:43:06Z,2024-06-01T19:43:09Z,good
385758065,2756890521,2024-06-01T17:52:47Z,2024-06-01T17:54:18Z,bad
385422863,2753611430,2024-06-01T01:58:25Z,2024-06-01T01:58:36Z,no
385514904,2754555958,2024-06-01T09:23:18Z,2024-06-01T09:23:57Z,good
385831346,2757600696,2024-06-01T20:16:02Z,null,null
385472559,2754072444,2024-06-01T06:42:52Z,2024-06-01T06:43:08Z,bad
385791308,2757081488,2024-06-01T18:30:25Z,null,null
385711705,2756163037,2024-06-01T15:29:06Z,null,null
385706036,2756078902,2024-06-01T15:11:24Z,2024-06-01T15:11:26Z,good
385481032,2754115186,2024-06-01T07:00:47Z,null,null
385697501,2756021865,2024-06-01T14:59:19Z,null,null
385620765,2755377603,2024-06-01T12:41:44Z,null,null
385401060,2753592093,2024-06-01T01:45:54Z,2024-06-01T01:46:21Z,bad
385789674,2756790768,2024-06-01T17:33:14Z,null,null
385718504,2756190217,2024-06-01T15:34:40Z,2024-06-01T15:34:48Z,bad
385470584,2754022364,2024-06-01T06:20:15Z,null,null
385874087,2757510938,2024-06-01T19:56:39Z,2024-06-01T19:56:57Z,bad
385889752,2757641595,2024-06-01T20:25:24Z,2024-06-01T20:25:47Z,good
385802548,2756901134,2024-06-01T17:54:43Z,2024-06-01T17:54:58Z,bad
385754518,2756496874,2024-06-01T16:34:45Z,2024-06-01T16:34:53Z,good
385930207,2757985822,2024-06-01T21:59:52Z,null,null
385454049,2753880082,2024-06-01T05:06:43Z,2024-06-01T05:07:40Z,bad
385882608,2757609244,2024-06-01T20:17:56Z,2024-06-01T20:18:01Z,good
385914490,2757850605,2024-06-01T21:19:21Z,null,null
385429332,2753667573,2024-06-01T02:37:19Z,2024-06-01T02:37:30Z,bad
385616114,2755299350,2024-06-01T12:24:37Z,2024-06-01T12:24:48Z,good
385418514,2753576192,2024-06-01T01:35:29Z,null,null
385401624,2755644517,2024-06-01T13:39:30Z,null,null
385854027,2757345136,2024-06-01T19:22:52Z,2024-06-01T19:24:41Z,bad
385494579,2754240081,2024-06-01T07:46:26Z,null,null
385663130,2755746623,2024-06-01T14:01:36Z,2024-06-01T14:02:48Z,bad
385493038,2754250418,2024-06-01T07:50:06Z,2024-06-01T07:50:29Z,bad
385466708,2753989537,2024-06-01T06:05:35Z,null,null
385957696,2758225998,2024-06-01T23:24:13Z,2024-06-01T23:24:18Z,good
385531521,2754814224,2024-06-01T10:31:58Z,2024-06-01T15:48:01Z,good
385754065,2756522743,2024-06-01T16:39:44Z,2024-06-01T16:39:45Z,bad
385706752,2756209484,2024-06-01T15:38:20Z,2024-06-01T16:20:32Z,bad
385539481,2754859320,2024-06-01T10:43:08Z,null,null
385607132,2755389885,2024-06-01T12:44:22Z,null,null
385675069,2756523802,2024-06-01T16:39:57Z,null,null
385861277,2757401760,2024-06-01T19:34:22Z,2024-06-01T19:34:25Z,good
385942265,2758094526,2024-06-01T22:35:52Z,2024-06-01T22:36:16Z,bad
385539481,2754630603,2024-06-01T09:44:14Z,2024-06-01T09:44:16Z,bad
385576118,2754977841,2024-06-01T11:11:27Z,2024-06-01T11:12:12Z,bad
385531640,2754555589,2024-06-01T09:23:11Z,2024-06-01T09:23:13Z,good
385959797,2758251509,2024-06-01T23:34:49Z,2024-06-01T23:34:59Z,good
385561081,2754835632,2024-06-01T10:37:14Z,2024-06-01T10:37:25Z,bad
385740971,2756375930,2024-06-01T16:11:50Z,2024-06-01T16:12:02Z,yes
385472999,2754041508,2024-06-01T06:28:48Z,2024-06-01T06:29:03Z,yes
385713268,2756368504,2024-06-01T16:10:22Z,null,null
385684948,2755917821,2024-06-01T14:37:25Z,null,null
385720029,2757111434,2024-06-01T18:36:08Z,null,null
385656740,2755655207,2024-06-01T13:41:46Z,2024-06-01T13:41:55Z,bad
385536777,2754646712,2024-06-01T09:48:51Z,2024-06-01T09:49:40Z,bad
385926866,2757994082,2024-06-01T22:02:31Z,2024-06-01T22:03:24Z,yes
385536777,2754672004,2024-06-01T09:55:56Z,2024-06-01T09:56:14Z,good
385874087,2757735820,2024-06-01T20:48:16Z,2024-06-01T21:03:08Z,bad
385622656,2755356287,2024-06-01T12:37:01Z,2024-06-01T12:37:04Z,good
385605530,2755208358,2024-06-01T12:04:27Z,null,null
385906029,2757852356,2024-06-01T21:19:53Z,2024-06-01T21:20:20Z,good
385462375,2753949527,2024-06-01T05:45:08Z,2024-06-01T05:45:15Z,yes
385858982,2757383636,2024-06-01T19:30:51Z,null,null
385523463,2754479836,2024-06-01T09:03:25Z,2024-06-01T09:03:32Z,good
385624774,2755377566,2024-06-01T12:41:44Z,2024-06-01T12:42:31Z,good
385516937,2754427514,2024-06-01T08:47:03Z,null,null
385819827,2757050749,2024-06-01T18:24:21Z,null,null
385675047,2757530703,2024-06-01T20:00:55Z,2024-06-01T20:01:05Z,good
385718284,2756184060,2024-06-01T15:33:21Z,null,null
385924121,2757932490,2024-06-01T21:43:54Z,2024-06-01T21:43:59Z,good
385897349,2757862174,2024-06-01T21:22:38Z,2024-06-01T21:22:41Z,good
385650778,2755609996,2024-06-01T13:31:55Z,2024-06-01T13:32:00Z,good
385482134,2754122799,2024-06-01T07:03:49Z,2024-06-01T07:04:05Z,no
385905518,2757776205,2024-06-01T20:58:40Z,2024-06-01T20:58:42Z,good
385483640,2754148736,2024-06-01T07:13:27Z,null,null
385456145,2754167357,2024-06-01T07:20:25Z,null,null
385839471,2757221542,2024-06-01T18:57:53Z,2024-06-01T18:58:07Z,bad
385731243,2756331289,2024-06-01T16:03:00Z,null,null
385963498,2758279991,2024-06-01T23:46:29Z,2024-06-01T23:46:34Z,good
385827867,2757120998,2024-06-01T18:38:11Z,2024-06-01T18:38:13Z,good
385819892,2757122741,2024-06-01T18:38:30Z,2024-06-01T18:41:39Z,bad
385672685,2755796892,2024-06-01T14:12:08Z,2024-06-01T14:12:10Z,good
385742303,2756400994,2024-06-01T16:16:34Z,2024-06-01T16:17:52Z,good
385930410,2757988564,2024-06-01T22:00:47Z,2024-06-01T22:00:58Z,bad
385591914,2755086806,2024-06-01T11:36:35Z,2024-06-01T11:36:49Z,bad
385840074,2757233129,2024-06-01T19:00:10Z,2024-06-01T19:00:29Z,no
385763533,2758029628,2024-06-01T22:13:57Z,2024-06-01T22:14:37Z,good
385640658,2755516082,2024-06-01T13:11:56Z,2024-06-01T13:12:17Z,yes
385610838,2755252051,2024-06-01T12:14:14Z,2024-06-01T12:14:16Z,good
385873685,2757604663,2024-06-01T20:16:51Z,2024-06-01T20:17:39Z,good
385963945,2758283333,2024-06-01T23:47:52Z,2024-06-01T23:48:00Z,bad
385698046,2756010372,2024-06-01T14:56:49Z,2024-06-01T14:56:57Z,good
385475345,2754097668,2024-06-01T06:53:33Z,2024-06-01T06:54:34Z,good
385414542,2755160614,2024-06-01T11:53:24Z,2024-06-01T12:33:03Z,good
385588039,2755051971,2024-06-01T11:28:28Z,null,null
385903318,2757808893,2024-06-01T21:07:35Z,2024-06-01T21:07:58Z,bad
385541783,2754894335,2024-06-01T10:51:41Z,2024-06-01T10:51:43Z,good
385518751,2754595840,2024-06-01T09:34:38Z,2024-06-01T09:34:54Z,good
385857017,2757366605,2024-06-01T19:27:17Z,2024-06-01T19:27:32Z,bad
385825921,2757137936,2024-06-01T18:41:20Z,2024-06-01T18:47:35Z,good
385936576,2758192906,2024-06-01T23:11:44Z,null,null
385583424,2756765878,2024-06-01T17:28:17Z,2024-06-01T19:26:16Z,good
385686325,2758241131,2024-06-01T23:30:28Z,null,null
385585280,2755137855,2024-06-01T11:48:19Z,2024-06-01T12:09:51Z,bad
385764768,2756591381,2024-06-01T16:53:45Z,2024-06-01T16:53:48Z,no
385638804,2755500223,2024-06-01T13:08:26Z,2024-06-01T13:09:25Z,bad
385720907,2756367674,2024-06-01T16:10:12Z,2024-06-01T16:11:27Z,bad
385902263,2757748848,2024-06-01T20:51:33Z,null,null
385618702,2755326311,2024-06-01T12:30:24Z,2024-06-01T12:30:45Z,no
385460256,2753938938,2024-06-01T05:39:43Z,2024-06-01T05:40:27Z,bad
385461155,2753943957,2024-06-01T05:42:19Z,2024-06-01T05:42:31Z,bad
385800901,2756892350,2024-06-01T17:53:09Z,2024-06-01T17:53:50Z,bad
385695684,2755997821,2024-06-01T14:54:15Z,2024-06-01T14:55:20Z,good
385684782,2755899530,2024-06-01T14:33:42Z,null,null
385588364,2755101791,2024-06-01T11:40:03Z,2024-06-01T11:40:06Z,good
385781070,2756921543,2024-06-01T17:58:40Z,null,null
385548538,2754718382,2024-06-01T10:08:00Z,null,null
385687310,2756304023,2024-06-01T15:57:47Z,2024-06-01T15:57:59Z,good
385618725,2755830505,2024-06-01T14:19:11Z,2024-06-01T14:58:57Z,bad
385860877,2757440903,2024-06-01T19:42:16Z,2024-06-01T19:48:45Z,bad
385535434,2754587978,2024-06-01T09:32:19Z,2024-06-01T09:32:22Z,bad
385421955,2753608151,2024-06-01T01:56:24Z,null,null
385726909,2756345335,2024-06-01T16:05:41Z,null,null
385401717,2756949610,2024-06-01T18:04:09Z,null,null
385668002,2755751814,2024-06-01T14:02:44Z,2024-06-01T14:02:50Z,good
385861277,2757401478,2024-06-01T19:34:18Z,2024-06-01T19:34:22Z,good
385900244,2757777421,2024-06-01T20:58:58Z,2024-06-01T21:00:41Z,bad
385588992,2755061831,2024-06-01T11:30:46Z,2024-06-01T11:30:58Z,yes
385764786,2756580616,2024-06-01T16:51:33Z,2024-06-01T16:51:38Z,no
385780892,2756715239,2024-06-01T17:18:25Z,2024-06-01T17:18:30Z,good
385644138,2755552171,2024-06-01T13:19:53Z,null,null
385599883,2755160372,2024-06-01T11:53:21Z,2024-06-01T11:53:40Z,good
385826261,2757945443,2024-06-01T21:47:45Z,2024-06-01T21:49:07Z,good
385608682,2755236170,2024-06-01T12:10:44Z,2024-06-01T12:10:53Z,bad
385881898,2757692952,2024-06-01T20:37:42Z,2024-06-01T20:38:20Z,bad
385540009,2754668913,2024-06-01T09:55:03Z,null,null
385496371,2754244826,2024-06-01T07:48:06Z,null,null
385471111,2754074541,2024-06-01T06:43:43Z,null,null
385475151,2754070636,2024-06-01T06:42:05Z,null,null
385514904,2754558219,2024-06-01T09:23:57Z,2024-06-01T09:24:30Z,bad
385884067,2757596202,2024-06-01T20:15:05Z,2024-06-01T20:15:46Z,good
385763329,2756566486,2024-06-01T16:48:41Z,2024-06-01T16:48:46Z,good
385906029,2757853799,2024-06-01T21:20:20Z,2024-06-01T21:20:25Z,good
385505027,2754321595,2024-06-01T08:13:45Z,2024-06-01T08:13:50Z,no
385966444,2758303617,2024-06-01T23:56:36Z,null,null
385873685,2757608137,2024-06-01T20:17:40Z,null,null
385874888,2757516313,2024-06-01T19:57:51Z,2024-06-01T19:58:00Z,bad
385855929,2757364905,2024-06-01T19:26:57Z,2024-06-01T19:27:20Z,bad
385608066,2755313493,2024-06-01T12:27:42Z,null,null
385420732,2754446370,2024-06-01T08:53:09Z,2024-06-01T09:25:24Z,good
385645847,2755889261,2024-06-01T14:31:34Z,null,null
385504523,2754315526,2024-06-01T08:11:56Z,null,null
385952685,2758182690,2024-06-01T23:08:08Z,null,null
385619269,2755327465,2024-06-01T12:30:40Z,null,null
385422863,2753623682,2024-06-01T02:06:31Z,null,null
385658434,2755676772,2024-06-01T13:46:23Z,null,null
385749364,2756454835,2024-06-01T16:26:46Z,2024-06-01T16:26:53Z,good
385748173,2756511112,2024-06-01T16:37:28Z,null,null
385456145,2753896056,2024-06-01T05:16:18Z,2024-06-01T05:16:24Z,bad
385873871,2757833778,2024-06-01T21:14:38Z,null,null
385879784,2757847998,2024-06-01T21:18:37Z,null,null
385839471,2757225345,2024-06-01T18:58:40Z,2024-06-01T18:58:44Z,bad
385416720,2753558505,2024-06-01T01:23:37Z,2024-06-01T01:23:42Z,good
385773221,2756650145,2024-06-01T17:05:21Z,2024-06-01T17:05:36Z,yes
385442984,2754104050,2024-06-01T06:56:12Z,null,null
385756063,2756537856,2024-06-01T16:42:50Z,2024-06-01T16:43:16Z,bad
385869057,2757809308,2024-06-01T21:07:42Z,2024-06-01T21:08:28Z,good
385644760,2755550840,2024-06-01T13:19:36Z,null,null
385593430,2755281186,2024-06-01T12:20:41Z,2024-06-01T12:41:42Z,good
385497636,2754255109,2024-06-01T07:51:39Z,2024-06-01T07:51:47Z,good
385768112,2756613886,2024-06-01T16:58:07Z,2024-06-01T16:58:15Z,good
385446937,2757750734,2024-06-01T20:52:00Z,2024-06-01T21:56:39Z,good
385825676,2757117448,2024-06-01T18:37:25Z,null,null
385943565,2758123634,2024-06-01T22:46:12Z,2024-06-01T22:46:26Z,yes
385430665,2753681874,2024-06-01T02:47:59Z,2024-06-01T02:48:04Z,good
385490046,2754232126,2024-06-01T07:43:55Z,2024-06-01T07:46:41Z,bad
385453040,2753881486,2024-06-01T05:07:36Z,2024-06-01T05:07:49Z,good
385877201,2757924609,2024-06-01T21:41:35Z,2024-06-01T21:42:05Z,bad
385699868,2756248652,2024-06-01T15:46:19Z,2024-06-01T15:46:42Z,good
385868038,2757968288,2024-06-01T21:54:31Z,2024-06-01T21:55:29Z,good
385831346,2757159256,2024-06-01T18:45:39Z,2024-06-01T18:45:44Z,bad
385871345,2757531878,2024-06-01T20:01:07Z,2024-06-01T20:34:49Z,good
385641542,2755542295,2024-06-01T13:17:39Z,null,null
385637600,2755494480,2024-06-01T13:07:11Z,2024-06-01T13:07:27Z,good
385471405,2755126800,2024-06-01T11:45:51Z,null,null
385694940,2755999597,2024-06-01T14:54:38Z,2024-06-01T14:54:55Z,yes
385550300,2754757356,2024-06-01T10:18:07Z,2024-06-01T10:18:25Z,good
385471731,2754384213,2024-06-01T08:33:46Z,2024-06-01T08:33:49Z,good
385956864,2758248058,2024-06-01T23:33:27Z,null,null
385710191,2756117668,2024-06-01T15:19:33Z,2024-06-01T15:20:08Z,good
385799090,2756940630,2024-06-01T18:02:15Z,2024-06-01T18:16:34Z,good
385464004,2753976661,2024-06-01T05:59:28Z,2024-06-01T06:00:05Z,bad
385618819,2755348457,2024-06-01T12:35:18Z,2024-06-01T12:36:01Z,bad
385746244,2756530561,2024-06-01T16:41:23Z,2024-06-01T16:42:03Z,good
385457094,2753958889,2024-06-01T05:50:16Z,2024-06-01T05:52:48Z,good
385561677,2754822786,2024-06-01T10:34:01Z,2024-06-01T10:34:12Z,yes
385430378,2753678052,2024-06-01T02:45:02Z,null,null
385647543,2755582796,2024-06-01T13:26:16Z,2024-06-01T13:26:40Z,bad
385793851,2756828338,2024-06-01T17:40:29Z,2024-06-01T17:40:55Z,no
385697501,2756006980,2024-06-01T14:56:09Z,2024-06-01T14:56:19Z,no
385620671,2755342595,2024-06-01T12:33:54Z,2024-06-01T12:34:12Z,bad
385821303,2757065562,2024-06-01T18:27:25Z,2024-06-01T18:27:40Z,good
385450550,2753872684,2024-06-01T05:02:17Z,2024-06-01T05:02:36Z,no
385690000,2755973134,2024-06-01T14:49:02Z,2024-06-01T14:49:06Z,good
385633474,2756077682,2024-06-01T15:11:08Z,2024-06-01T15:18:08Z,good
385637600,2755495807,2024-06-01T13:07:27Z,2024-06-01T13:07:38Z,good
385484891,2754163721,2024-06-01T07:18:59Z,null,null
385455187,2753966695,2024-06-01T05:54:22Z,null,null
385633352,2755466844,2024-06-01T13:01:36Z,2024-06-01T13:02:26Z,bad
385430613,2753680655,2024-06-01T02:47:05Z,null,null
385720907,2756229202,2024-06-01T15:42:18Z,2024-06-01T15:42:43Z,bad
385685150,2755907819,2024-06-01T14:35:24Z,2024-06-01T14:35:26Z,good
385511599,2754379101,2024-06-01T08:32:08Z,null,null
385871239,2757487451,2024-06-01T19:51:45Z,null,null
385532510,2754588518,2024-06-01T09:32:25Z,2024-06-01T09:33:08Z,good
385451456,2753859067,2024-06-01T04:53:40Z,2024-06-01T04:55:36Z,good
385839299,2757467534,2024-06-01T19:47:45Z,2024-06-01T19:48:21Z,good
385673553,2758037616,2024-06-01T22:16:43Z,null,null
385523463,2754479274,2024-06-01T09:03:15Z,2024-06-01T09:03:25Z,yes
385544022,2754665678,2024-06-01T09:54:07Z,2024-06-01T09:54:20Z,bad
385495074,2754238933,2024-06-01T07:46:05Z,2024-06-01T07:46:30Z,bad
385401624,2753789153,2024-06-01T04:07:49Z,null,null
385589111,2755074513,2024-06-01T11:33:45Z,null,null
385846901,2757282279,2024-06-01T19:10:06Z,2024-06-01T19:10:10Z,no
385581242,2755639208,2024-06-01T13:38:18Z,null,null
385696547,2757573879,2024-06-01T20:10:12Z,2024-06-01T20:15:33Z,good
385821303,2757066881,2024-06-01T18:27:40Z,null,null
385614916,2755291663,2024-06-01T12:22:54Z,2024-06-01T12:23:02Z,bad
385870019,2757474490,2024-06-01T19:49:08Z,2024-06-01T19:49:23Z,bad
385531648,2754607982,2024-06-01T09:37:58Z,2024-06-01T09:56:14Z,bad
385451068,2753929134,2024-06-01T05:34:27Z,null,null
385818584,2757049840,2024-06-01T18:24:09Z,2024-06-01T18:24:13Z,bad
385819529,2757077845,2024-06-01T18:29:40Z,2024-06-01T18:47:09Z,bad
385532510,2754591032,2024-06-01T09:33:08Z,2024-06-01T09:33:11Z,good
385499037,2755738954,2024-06-01T13:59:54Z,2024-06-01T14:01:08Z,bad
385640213,2755516140,2024-06-01T13:11:57Z,null,null
385761449,2756556133,2024-06-01T16:46:29Z,2024-06-01T16:46:44Z,good
385643415,2755542190,2024-06-01T13:17:38Z,2024-06-01T13:18:07Z,bad
385670092,2755835328,2024-06-01T14:20:08Z,2024-06-01T14:20:39Z,bad
385882521,2757579202,2024-06-01T20:11:23Z,2024-06-01T20:11:26Z,yes
385907498,2757792041,2024-06-01T21:02:57Z,2024-06-01T21:05:47Z,bad
385496161,2754272143,2024-06-01T07:57:22Z,2024-06-01T07:57:38Z,bad
385954897,2758201769,2024-06-01T23:15:11Z,2024-06-01T23:15:19Z,bad
385631722,2756412710,2024-06-01T16:18:43Z,2024-06-01T16:18:49Z,good
385892583,2757673002,2024-06-01T20:32:52Z,2024-06-01T20:33:50Z,good
385912008,2757832944,2024-06-01T21:14:25Z,2024-06-01T21:14:58Z,bad
385675480,2755815464,2024-06-01T14:15:54Z,null,null
385542508,2754658188,2024-06-01T09:52:05Z,2024-06-01T09:52:12Z,no
385616982,2755307701,2024-06-01T12:26:24Z,null,null
385411632,2753512501,2024-06-01T00:56:23Z,null,null
385814612,2757037074,2024-06-01T18:21:31Z,null,null
385822647,2757163776,2024-06-01T18:46:35Z,2024-06-01T19:32:10Z,good
385783517,2757319548,2024-06-01T19:17:35Z,2024-06-01T19:17:38Z,good
385860877,2757482733,2024-06-01T19:50:47Z,2024-06-01T19:58:46Z,bad
385918280,2757942861,2024-06-01T21:46:59Z,2024-06-01T21:50:40Z,bad
385563547,2755014686,2024-06-01T11:19:38Z,2024-06-01T14:22:32Z,good
385947860,2758188963,2024-06-01T23:10:25Z,2024-06-01T23:11:00Z,good
385424955,2753630454,2024-06-01T02:11:09Z,2024-06-01T02:11:12Z,bad
385683701,2755886536,2024-06-01T14:31:00Z,2024-06-01T14:31:44Z,bad
385663539,2755713846,2024-06-01T13:54:30Z,2024-06-01T13:54:38Z,bad
385507268,2754341871,2024-06-01T08:20:17Z,2024-06-01T08:20:26Z,bad
385867851,2757746309,2024-06-01T20:50:58Z,2024-06-01T20:52:37Z,bad
385594176,2755106832,2024-06-01T11:41:13Z,null,null
385768965,2756685145,2024-06-01T17:12:28Z,2024-06-01T17:12:39Z,good
385471731,2754105811,2024-06-01T06:56:49Z,2024-06-01T08:33:46Z,good
385821367,2757079067,2024-06-01T18:29:56Z,null,null
385859819,2758016443,2024-06-01T22:09:30Z,2024-06-01T22:29:43Z,good
385857967,2757376048,2024-06-01T19:29:17Z,null,null
385705263,2756076281,2024-06-01T15:10:49Z,null,null
385742715,2756477239,2024-06-01T16:30:58Z,2024-06-01T23:05:24Z,bad
385623056,2756161546,2024-06-01T15:28:46Z,null,null
385442372,2753781281,2024-06-01T04:02:17Z,2024-06-01T04:02:24Z,good
